datetime,doy,doyfrac,temp,windspeed,precip
4/25/2019 0:15,115,115.010417,19,12.65,0
4/25/2019 0:35,115,115.024306,18,10.35,0
4/25/2019 0:55,115,115.038194,17,10.35,0
4/25/2019 1:15,115,115.052083,16,10.35,0
4/25/2019 1:35,115,115.065972,15,8.05,0
4/25/2019 1:55,115,115.079861,14,8.05,0
4/25/2019 2:15,115,115.09375,14,9.2,0
4/25/2019 2:35,115,115.107639,13,8.05,0
4/25/2019 2:55,115,115.121528,13,8.05,0
4/25/2019 3:15,115,115.135417,13,9.2,0
4/25/2019 3:35,115,115.149306,13,9.2,0
4/25/2019 3:55,115,115.163194,13,8.05,0
4/25/2019 4:15,115,115.177083,12,8.05,0
4/25/2019 4:35,115,115.190972,12,9.2,0
4/25/2019 4:55,115,115.204861,12,9.2,0
4/25/2019 5:15,115,115.21875,12,8.05,0
4/25/2019 5:35,115,115.232639,11,9.2,0
4/25/2019 5:55,115,115.246528,11,9.2,0
4/25/2019 6:15,115,115.260417,11,10.35,0
4/25/2019 6:55,115,115.288194,10,10.35,0
4/25/2019 7:15,115,115.302083,10,10.35,0
4/25/2019 7:35,115,115.315972,10,9.2,0
4/25/2019 7:55,115,115.329861,10,9.2,0
4/25/2019 8:15,115,115.34375,10,8.05,0
4/25/2019 8:35,115,115.357639,10,5.75,0
4/25/2019 8:55,115,115.371528,10,6.9,0
4/25/2019 9:15,115,115.385417,9,9.2,0
4/25/2019 9:35,115,115.399306,9,6.9,0
4/25/2019 9:55,115,115.413194,9,4.6,0
4/25/2019 10:15,115,115.427083,9,4.6,0
4/25/2019 10:35,115,115.440972,8,5.75,0
4/25/2019 10:55,115,115.454861,8,6.9,0
4/25/2019 11:15,115,115.46875,9,6.9,0
4/25/2019 11:35,115,115.482639,8,6.9,0
4/25/2019 11:55,115,115.496528,8,6.9,0
4/25/2019 12:15,115,115.510417,9,4.6,0
4/25/2019 12:35,115,115.524306,10,4.6,0
4/25/2019 12:55,115,115.538194,11,8.05,0
4/25/2019 13:15,115,115.552083,12,8.05,0
4/25/2019 13:35,115,115.565972,12,10.35,0
4/25/2019 13:55,115,115.579861,13,8.05,0
4/25/2019 14:15,115,115.59375,15,12.65,0
4/25/2019 14:55,115,115.621528,16,14.95,0
4/25/2019 15:15,115,115.635417,17,17.25,0
4/25/2019 15:35,115,115.649306,17,19.55,0
4/25/2019 15:55,115,115.663194,17,23,0
4/25/2019 16:15,115,115.677083,18,26.45,0
4/25/2019 16:35,115,115.690972,19,23,0
4/25/2019 16:55,115,115.704861,19,28.75,0
4/25/2019 17:15,115,115.71875,19,26.45,0
4/25/2019 17:35,115,115.732639,17,25.3,0
4/25/2019 17:55,115,115.746528,15,26.45,0
4/25/2019 18:15,115,115.760417,14,26.45,0
4/25/2019 18:35,115,115.774306,13,20.7,0
4/25/2019 18:55,115,115.788194,12,21.85,0
4/25/2019 19:15,115,115.802083,12,23,0
4/25/2019 19:35,115,115.815972,11,19.55,0
4/25/2019 19:55,115,115.829861,11,17.25,0
4/25/2019 20:35,115,115.857639,13,20.7,0
4/25/2019 20:55,115,115.871528,15,19.55,0
4/25/2019 21:15,115,115.885417,15,18.4,0
4/25/2019 21:35,115,115.899306,15,20.7,0
4/25/2019 21:55,115,115.913194,16,13.8,0
4/25/2019 22:15,115,115.927083,16,16.1,0
4/25/2019 22:35,115,115.940972,16,11.5,0
4/25/2019 22:55,115,115.954861,17,11.5,0
4/25/2019 23:15,115,115.96875,17,8.05,0
4/25/2019 23:35,115,115.982639,17,5.75,0
4/25/2019 23:55,115,115.996528,17,5.75,0
4/26/2019 0:15,116,116.010417,16,4.6,0
4/26/2019 0:35,116,116.024306,15,3.45,0
4/26/2019 0:55,116,116.038194,15,0,0
4/26/2019 1:15,116,116.052083,15,3.45,0
4/26/2019 1:35,116,116.065972,13,5.75,0
4/26/2019 1:55,116,116.079861,12,6.9,0
4/26/2019 2:15,116,116.09375,12,9.2,0
4/26/2019 2:35,116,116.107639,11,9.2,0
4/26/2019 2:55,116,116.121528,11,8.05,0
4/26/2019 3:15,116,116.135417,10,9.2,0
4/26/2019 3:35,116,116.149306,10,8.05,0
4/26/2019 3:55,116,116.163194,9,10.35,0
4/26/2019 4:15,116,116.177083,10,13.8,0
4/26/2019 4:35,116,116.190972,11,11.5,0
4/26/2019 4:55,116,116.204861,11,11.5,0
4/26/2019 5:15,116,116.21875,11,10.35,0
4/26/2019 5:35,116,116.232639,10,11.5,0
4/26/2019 5:55,116,116.246528,9,11.5,0
4/26/2019 6:15,116,116.260417,10,9.2,0
4/26/2019 6:35,116,116.274306,9,10.35,0
4/26/2019 6:55,116,116.288194,9,11.5,0
4/26/2019 7:15,116,116.302083,9,12.65,0
4/26/2019 7:35,116,116.315972,9,13.8,0
4/26/2019 7:55,116,116.329861,10,16.1,0
4/26/2019 8:15,116,116.34375,10,13.8,0
4/26/2019 8:35,116,116.357639,8,12.65,0
4/26/2019 8:55,116,116.371528,8,10.35,0
4/26/2019 9:15,116,116.385417,8,11.5,0
4/26/2019 9:35,116,116.399306,6,10.35,0
4/26/2019 9:55,116,116.413194,6,9.2,0
4/26/2019 10:15,116,116.427083,4,9.2,0
4/26/2019 10:35,116,116.440972,4,9.2,0
4/26/2019 10:55,116,116.454861,4,10.35,0
4/26/2019 11:15,116,116.46875,4,10.35,0
4/26/2019 11:35,116,116.482639,5,12.65,0
4/26/2019 11:55,116,116.496528,3,11.5,0
4/26/2019 12:15,116,116.510417,5,10.35,0
4/26/2019 12:35,116,116.524306,7,12.65,0
4/26/2019 12:55,116,116.538194,7,12.65,0
4/26/2019 13:15,116,116.552083,8,13.8,0
4/26/2019 13:35,116,116.565972,9,12.65,0
4/26/2019 13:55,116,116.579861,10,14.95,0
4/26/2019 14:15,116,116.59375,10,13.8,0
4/26/2019 14:35,116,116.607639,11,19.55,0
4/26/2019 14:55,116,116.621528,12,18.4,0
4/26/2019 15:15,116,116.635417,12,19.55,0
4/26/2019 15:35,116,116.649306,12,16.1,0
4/26/2019 15:55,116,116.663194,13,17.25,0
4/26/2019 16:15,116,116.677083,13,11.5,0
4/26/2019 16:35,116,116.690972,14,18.4,0
4/26/2019 16:55,116,116.704861,14,16.1,0
4/26/2019 17:15,116,116.71875,15,13.8,0
4/26/2019 17:35,116,116.732639,15,17.25,0
4/26/2019 18:15,116,116.760417,15,11.5,0
4/26/2019 18:35,116,116.774306,16,17.25,0
4/26/2019 18:55,116,116.788194,16,14.95,0
4/26/2019 19:15,116,116.802083,17,14.95,0
4/26/2019 19:35,116,116.815972,17,11.5,0
4/26/2019 19:55,116,116.829861,17,9.2,0
4/26/2019 20:15,116,116.84375,16,9.2,0
4/26/2019 20:35,116,116.857639,17,12.65,0
4/26/2019 20:55,116,116.871528,17,6.9,0
4/26/2019 21:15,116,116.885417,16,6.9,0
4/26/2019 21:35,116,116.899306,17,0,0
4/26/2019 22:15,116,116.927083,17,4.6,0
4/26/2019 22:35,116,116.940972,17,5.75,0
4/26/2019 22:55,116,116.954861,16,6.9,0
4/26/2019 23:15,116,116.96875,16,5.75,0
4/26/2019 23:35,116,116.982639,16,3.45,0
4/26/2019 23:55,116,116.996528,16,3.45,0
4/27/2019 0:15,117,117.010417,16,0,0
4/27/2019 0:35,117,117.024306,16,0,0
4/27/2019 0:55,117,117.038194,15,0,0
4/27/2019 1:15,117,117.052083,15,3.45,0
4/27/2019 1:35,117,117.065972,15,0,0
4/27/2019 1:55,117,117.079861,13,4.6,0
4/27/2019 2:15,117,117.09375,13,6.9,0
4/27/2019 2:35,117,117.107639,13,8.05,0
4/27/2019 2:55,117,117.121528,13,10.35,0
4/27/2019 3:15,117,117.135417,13,10.35,0
4/27/2019 3:35,117,117.149306,12,10.35,0
4/27/2019 3:55,117,117.163194,12,10.35,0
4/27/2019 4:15,117,117.177083,11,10.35,0
4/27/2019 4:35,117,117.190972,11,9.2,0
4/27/2019 4:55,117,117.204861,12,10.35,0
4/27/2019 5:15,117,117.21875,12,10.35,0
4/27/2019 5:35,117,117.232639,12,12.65,0
4/27/2019 5:55,117,117.246528,12,13.8,0
4/27/2019 6:15,117,117.260417,12,13.8,0
4/27/2019 6:35,117,117.274306,12,13.8,0
4/27/2019 6:55,117,117.288194,12,11.5,0
4/27/2019 7:15,117,117.302083,12,12.65,0
4/27/2019 7:35,117,117.315972,10,10.35,0
4/27/2019 7:55,117,117.329861,9,10.35,0.51
4/27/2019 8:15,117,117.34375,8,11.5,0
4/27/2019 8:35,117,117.357639,8,14.95,0
4/27/2019 8:55,117,117.371528,8,14.95,4.06
4/27/2019 9:15,117,117.385417,8,17.25,0
4/27/2019 9:35,117,117.399306,8,17.25,0
4/27/2019 9:55,117,117.413194,7,14.95,1.02
4/27/2019 10:15,117,117.427083,7,21.85,0
4/27/2019 10:35,117,117.440972,7,19.55,0
4/27/2019 10:55,117,117.454861,7,23,3.3
4/27/2019 11:15,117,117.46875,7,20.7,0
4/27/2019 11:35,117,117.482639,7,25.3,0
4/27/2019 11:55,117,117.496528,7,21.85,0.76
4/27/2019 12:15,117,117.510417,7,20.7,0
4/27/2019 12:35,117,117.524306,8,19.55,0
4/27/2019 12:55,117,117.538194,8,17.25,0
4/27/2019 13:15,117,117.552083,8,16.1,0
4/27/2019 13:35,117,117.565972,9,16.1,0
4/27/2019 13:55,117,117.579861,9,17.25,0
4/27/2019 14:15,117,117.59375,10,19.55,0
4/27/2019 14:35,117,117.607639,11,18.4,0
4/27/2019 14:55,117,117.621528,11,16.1,0
4/27/2019 15:15,117,117.635417,13,12.65,0
4/27/2019 15:35,117,117.649306,14,13.8,0
4/27/2019 15:55,117,117.663194,14,11.5,0
4/27/2019 16:15,117,117.677083,16,10.35,0
4/27/2019 16:35,117,117.690972,17,10.35,0
4/27/2019 16:55,117,117.704861,17,10.35,0
4/27/2019 17:15,117,117.71875,16,12.65,0
4/27/2019 17:35,117,117.732639,11,20.7,0
4/27/2019 17:55,117,117.746528,9,18.4,0
4/27/2019 18:15,117,117.760417,9,20.7,0
4/27/2019 18:35,117,117.774306,9,18.4,0
4/27/2019 18:55,117,117.788194,9,21.85,0
4/27/2019 19:15,117,117.802083,9,21.85,0
4/27/2019 19:35,117,117.815972,6,19.55,0
4/27/2019 19:55,117,117.829861,5,28.75,0
4/27/2019 20:15,117,117.84375,5,24.15,0
4/27/2019 20:35,117,117.857639,4,21.85,0
4/27/2019 20:55,117,117.871528,4,27.6,0
4/27/2019 21:15,117,117.885417,4,25.3,0
4/27/2019 21:35,117,117.899306,4,20.7,0
4/27/2019 21:55,117,117.913194,4,18.4,0
4/27/2019 22:15,117,117.927083,4,21.85,0
4/27/2019 22:35,117,117.940972,4,23,0
4/27/2019 22:55,117,117.954861,4,20.7,0
4/27/2019 23:15,117,117.96875,4,24.15,0
4/27/2019 23:35,117,117.982639,4,21.85,0
4/27/2019 23:55,117,117.996528,4,23,0
4/28/2019 0:15,118,118.010417,4,23,0
4/28/2019 0:35,118,118.024306,4,14.95,0
4/28/2019 0:55,118,118.038194,3,17.25,0
4/28/2019 1:15,118,118.052083,3,18.4,0
4/28/2019 1:35,118,118.065972,3,13.8,0
4/28/2019 1:55,118,118.079861,3,17.25,0
4/28/2019 2:15,118,118.09375,3,17.25,0
4/28/2019 2:35,118,118.107639,3,16.1,0
4/28/2019 2:55,118,118.121528,3,13.8,0
4/28/2019 3:15,118,118.135417,3,16.1,0
4/28/2019 3:35,118,118.149306,3,12.65,0
4/28/2019 3:55,118,118.163194,3,9.2,0
4/28/2019 4:15,118,118.177083,3,10.35,0
4/28/2019 4:35,118,118.190972,3,12.65,0
4/28/2019 4:55,118,118.204861,2,13.8,0
4/28/2019 5:15,118,118.21875,2,9.2,0
4/28/2019 5:35,118,118.232639,2,11.5,0
4/28/2019 5:55,118,118.246528,2,11.5,0
4/28/2019 6:15,118,118.260417,2,10.35,0
4/28/2019 6:35,118,118.274306,2,11.5,0
4/28/2019 6:55,118,118.288194,2,5.75,0
4/28/2019 7:15,118,118.302083,2,4.6,0
4/28/2019 7:35,118,118.315972,2,4.6,0
4/28/2019 7:55,118,118.329861,2,0,0
4/28/2019 8:15,118,118.34375,2,3.45,0
4/28/2019 8:35,118,118.357639,2,10.35,0
4/28/2019 8:55,118,118.371528,2,12.65,0
4/28/2019 9:15,118,118.385417,2,6.9,0
4/28/2019 9:35,118,118.399306,2,9.2,0
4/28/2019 9:55,118,118.413194,2,8.05,0
4/28/2019 10:15,118,118.427083,2,9.2,0
4/28/2019 10:35,118,118.440972,2,8.05,0
4/28/2019 10:55,118,118.454861,2,6.9,0
4/28/2019 11:15,118,118.46875,2,9.2,0
4/28/2019 11:35,118,118.482639,2,5.75,0
4/28/2019 11:55,118,118.496528,2,9.2,0
4/28/2019 12:15,118,118.510417,2,10.35,0
4/28/2019 12:35,118,118.524306,2,10.35,0
4/28/2019 12:55,118,118.538194,2,12.65,0
4/28/2019 13:15,118,118.552083,2,14.95,0
4/28/2019 13:35,118,118.565972,2,13.8,0
4/28/2019 13:55,118,118.579861,2,12.65,0
4/28/2019 14:15,118,118.59375,3,14.95,0
4/28/2019 14:35,118,118.607639,4,20.7,0
4/28/2019 14:55,118,118.621528,4,18.4,0
4/28/2019 15:15,118,118.635417,4,20.7,0
4/28/2019 15:35,118,118.649306,5,19.55,0
4/28/2019 15:55,118,118.663194,6,19.55,0
4/28/2019 16:15,118,118.677083,6,18.4,0
4/28/2019 16:35,118,118.690972,6,17.25,0
4/28/2019 16:55,118,118.704861,7,20.7,0
4/28/2019 17:15,118,118.71875,7,18.4,0
4/28/2019 17:35,118,118.732639,8,21.85,0
4/28/2019 17:55,118,118.746528,8,20.7,0
4/28/2019 18:15,118,118.760417,9,24.15,0
4/28/2019 18:35,118,118.774306,10,18.4,0
4/28/2019 18:55,118,118.788194,11,21.85,0
4/28/2019 19:15,118,118.802083,11,21.85,0
4/28/2019 19:35,118,118.815972,11,19.55,0
4/28/2019 19:55,118,118.829861,12,20.7,0
4/28/2019 20:15,118,118.84375,12,23,0
4/28/2019 20:35,118,118.857639,13,21.85,0
4/28/2019 20:55,118,118.871528,13,20.7,0
4/28/2019 21:15,118,118.885417,12,21.85,0
4/28/2019 21:35,118,118.899306,12,19.55,0
4/28/2019 21:55,118,118.913194,13,25.3,0
4/28/2019 22:15,118,118.927083,12,20.7,0
4/28/2019 22:35,118,118.940972,12,21.85,0
4/28/2019 22:55,118,118.954861,12,23,0
4/28/2019 23:15,118,118.96875,12,23,0
4/28/2019 23:35,118,118.982639,11,17.25,0
4/28/2019 23:55,118,118.996528,11,20.7,0
4/29/2019 0:15,119,119.010417,10,23,0
4/29/2019 0:35,119,119.024306,10,21.85,0
4/29/2019 0:55,119,119.038194,10,21.85,0
4/29/2019 1:15,119,119.052083,9,18.4,0
4/29/2019 1:35,119,119.065972,9,14.95,0
4/29/2019 1:55,119,119.079861,9,10.35,0
4/29/2019 2:15,119,119.09375,10,13.8,0
4/29/2019 2:35,119,119.107639,10,16.1,0
4/29/2019 2:55,119,119.121528,10,11.5,0
4/29/2019 3:15,119,119.135417,10,4.6,0
4/29/2019 3:35,119,119.149306,10,6.9,0
4/29/2019 3:55,119,119.163194,9,6.9,0
4/29/2019 4:15,119,119.177083,9,8.05,0
4/29/2019 4:35,119,119.190972,9,10.35,0
4/29/2019 4:55,119,119.204861,9,9.2,0
4/29/2019 5:15,119,119.21875,8,9.2,0
4/29/2019 5:35,119,119.232639,8,12.65,0
4/29/2019 5:55,119,119.246528,8,12.65,0.76
4/29/2019 6:15,119,119.260417,7,12.65,0
4/29/2019 6:35,119,119.274306,7,16.1,0
4/29/2019 6:55,119,119.288194,7,14.95,4.06
4/29/2019 7:15,119,119.302083,7,16.1,0
4/29/2019 7:35,119,119.315972,8,12.65,0
4/29/2019 7:55,119,119.329861,8,12.65,0.51
4/29/2019 8:15,119,119.34375,8,11.5,0
4/29/2019 8:35,119,119.357639,8,11.5,0
4/29/2019 8:55,119,119.371528,8,11.5,1.52
4/29/2019 9:15,119,119.385417,8,9.2,0
4/29/2019 9:35,119,119.399306,8,8.05,0
4/29/2019 9:55,119,119.413194,8,6.9,2.03
4/29/2019 10:15,119,119.427083,,M,0
4/29/2019 10:35,119,119.440972,8,8.05,0
4/29/2019 10:55,119,119.454861,8,6.9,1.02
4/29/2019 11:15,119,119.46875,8,8.05,0
4/29/2019 11:35,119,119.482639,8,8.05,0
4/29/2019 11:55,119,119.496528,8,6.9,0.25
4/29/2019 12:15,119,119.510417,8,6.9,0
4/29/2019 12:35,119,119.524306,8,5.75,0
4/29/2019 12:55,119,119.538194,8,5.75,0
4/29/2019 13:15,119,119.552083,8,5.75,0
4/29/2019 13:35,119,119.565972,9,5.75,0
4/29/2019 13:55,119,119.579861,9,6.9,0
4/29/2019 14:15,119,119.59375,9,8.05,0
4/29/2019 14:35,119,119.607639,10,10.35,0
4/29/2019 14:55,119,119.621528,10,13.8,0
4/29/2019 15:15,119,119.635417,11,16.1,0
4/29/2019 15:35,119,119.649306,11,17.25,0
4/29/2019 15:55,119,119.663194,12,17.25,0
4/29/2019 16:15,119,119.677083,12,12.65,0
4/29/2019 16:35,119,119.690972,12,13.8,0
4/29/2019 16:55,119,119.704861,13,13.8,0
4/29/2019 17:15,119,119.71875,14,11.5,0
4/29/2019 17:35,119,119.732639,14,10.35,0
4/29/2019 17:55,119,119.746528,15,11.5,0
4/29/2019 18:55,119,119.788194,16,14.95,0
4/29/2019 19:15,119,119.802083,16,10.35,0
4/29/2019 19:35,119,119.815972,16,12.65,0
4/29/2019 19:55,119,119.829861,17,16.1,0
4/29/2019 20:15,119,119.84375,16,8.05,0
4/29/2019 20:35,119,119.857639,17,12.65,0
4/29/2019 20:55,119,119.871528,17,13.8,0
4/29/2019 21:15,119,119.885417,18,12.65,0
4/29/2019 21:35,119,119.899306,17,8.05,0
4/29/2019 21:55,119,119.913194,17,14.95,0
4/29/2019 22:15,119,119.927083,17,12.65,0
4/29/2019 22:35,119,119.940972,17,9.2,0
4/29/2019 22:55,119,119.954861,17,8.05,0
4/29/2019 23:15,119,119.96875,17,5.75,0
4/29/2019 23:35,119,119.982639,16,8.05,0
4/29/2019 23:55,119,119.996528,16,10.35,0
4/30/2019 0:15,120,120.010417,15,6.9,0
4/30/2019 0:35,120,120.024306,14,5.75,0
4/30/2019 0:55,120,120.038194,14,9.2,0
4/30/2019 1:15,120,120.052083,13,10.35,0
4/30/2019 1:35,120,120.065972,13,10.35,0
4/30/2019 1:55,120,120.079861,13,9.2,0
4/30/2019 2:15,120,120.09375,13,12.65,0
4/30/2019 2:35,120,120.107639,13,12.65,0
4/30/2019 2:55,120,120.121528,12,11.5,0
4/30/2019 3:15,120,120.135417,12,10.35,0
4/30/2019 3:35,120,120.149306,12,8.05,0
4/30/2019 3:55,120,120.163194,11,8.05,0
4/30/2019 4:15,120,120.177083,11,10.35,0
4/30/2019 4:35,120,120.190972,11,9.2,0
4/30/2019 4:55,120,120.204861,10,6.9,0
4/30/2019 5:15,120,120.21875,10,6.9,0
4/30/2019 5:35,120,120.232639,9,11.5,0
4/30/2019 5:55,120,120.246528,9,8.05,0.25
4/30/2019 6:15,120,120.260417,9,11.5,0
4/30/2019 6:35,120,120.274306,9,8.05,0
4/30/2019 6:55,120,120.288194,9,6.9,0
4/30/2019 7:15,120,120.302083,9,9.2,0
4/30/2019 7:35,120,120.315972,8,6.9,0
4/30/2019 7:55,120,120.329861,8,10.35,0.51
4/30/2019 8:15,120,120.34375,8,9.2,0
4/30/2019 8:35,120,120.357639,8,10.35,0
4/30/2019 8:55,120,120.371528,8,11.5,0
4/30/2019 9:15,120,120.385417,8,11.5,0
4/30/2019 9:35,120,120.399306,8,12.65,0
4/30/2019 9:55,120,120.413194,8,9.2,0
4/30/2019 10:15,120,120.427083,8,11.5,0
4/30/2019 10:35,120,120.440972,7,11.5,0
4/30/2019 10:55,120,120.454861,7,10.35,0.25
4/30/2019 11:15,120,120.46875,7,9.2,0
4/30/2019 11:35,120,120.482639,7,13.8,0
4/30/2019 11:55,120,120.496528,7,12.65,0.51
4/30/2019 12:15,120,120.510417,7,10.35,0
4/30/2019 12:35,120,120.524306,7,10.35,0
4/30/2019 12:55,120,120.538194,7,11.5,0
4/30/2019 13:15,120,120.552083,8,13.8,0
4/30/2019 13:35,120,120.565972,8,12.65,0
4/30/2019 13:55,120,120.579861,8,14.95,1.52
4/30/2019 14:15,120,120.59375,8,12.65,0
4/30/2019 14:35,120,120.607639,8,12.65,0
4/30/2019 14:55,120,120.621528,8,11.5,0.51
4/30/2019 15:15,120,120.635417,9,12.65,0
4/30/2019 15:35,120,120.649306,9,11.5,0
4/30/2019 15:55,120,120.663194,9,12.65,0
4/30/2019 16:15,120,120.677083,10,13.8,0
4/30/2019 16:35,120,120.690972,10,14.95,0
4/30/2019 16:55,120,120.704861,10,14.95,0.51
4/30/2019 17:15,120,120.71875,10,12.65,0
4/30/2019 17:35,120,120.732639,10,11.5,0
4/30/2019 17:55,120,120.746528,10,13.8,0.25
4/30/2019 18:15,120,120.760417,10,13.8,0
4/30/2019 18:35,120,120.774306,10,12.65,0
4/30/2019 18:55,120,120.788194,10,14.95,0.76
4/30/2019 19:55,120,120.829861,10,13.8,0
4/30/2019 20:15,120,120.84375,10,13.8,0
4/30/2019 20:55,120,120.871528,10,11.5,0.76
4/30/2019 21:15,120,120.885417,10,8.05,0
4/30/2019 21:35,120,120.899306,10,5.75,0
4/30/2019 21:55,120,120.913194,10,6.9,3.05
4/30/2019 22:15,120,120.927083,10,13.8,0
4/30/2019 22:35,120,120.940972,10,14.95,0
4/30/2019 22:55,120,120.954861,10,17.25,0.25
4/30/2019 23:15,120,120.96875,10,10.35,0
4/30/2019 23:35,120,120.982639,10,6.9,0
4/30/2019 23:55,120,120.996528,10,12.65,1.27
5/1/2019 0:15,121,121.010417,10,11.5,0
5/1/2019 0:35,121,121.024306,10,10.35,0
5/1/2019 0:55,121,121.038194,10,9.2,1.27
5/1/2019 1:15,121,121.052083,10,12.65,0
5/1/2019 1:35,121,121.065972,9,20.7,0
5/1/2019 1:55,121,121.079861,9,24.15,1.02
5/1/2019 2:15,121,121.09375,10,21.85,0
5/1/2019 2:35,121,121.107639,10,21.85,0
5/1/2019 2:55,121,121.121528,10,10.35,0
5/1/2019 3:15,121,121.135417,10,11.5,0
5/1/2019 3:35,121,121.149306,9,9.2,0
5/1/2019 3:55,121,121.163194,9,8.05,0
5/1/2019 4:15,121,121.177083,9,12.65,0
5/1/2019 4:35,121,121.190972,8,11.5,0
5/1/2019 4:55,121,121.204861,8,14.95,0
5/1/2019 5:15,121,121.21875,8,14.95,0
5/1/2019 5:35,121,121.232639,8,14.95,0
5/1/2019 5:55,121,121.246528,8,13.8,0
5/1/2019 6:15,121,121.260417,8,12.65,0
5/1/2019 6:35,121,121.274306,8,10.35,0
5/1/2019 6:55,121,121.288194,8,12.65,0
5/1/2019 7:15,121,121.302083,8,10.35,0
5/1/2019 7:35,121,121.315972,8,9.2,0
5/1/2019 7:55,121,121.329861,8,6.9,0
5/1/2019 8:15,121,121.34375,8,8.05,0
5/1/2019 8:35,121,121.357639,8,8.05,0
5/1/2019 8:55,121,121.371528,8,8.05,0
5/1/2019 9:15,121,121.385417,7,9.2,0
5/1/2019 9:35,121,121.399306,7,6.9,0
5/1/2019 9:55,121,121.413194,7,9.2,0
5/1/2019 10:15,121,121.427083,7,9.2,0
5/1/2019 10:35,121,121.440972,7,10.35,0
5/1/2019 10:55,121,121.454861,7,8.05,0
5/1/2019 11:15,121,121.46875,7,8.05,0
5/1/2019 11:35,121,121.482639,7,9.2,0
5/1/2019 11:55,121,121.496528,7,6.9,0
5/1/2019 12:15,121,121.510417,7,8.05,0
5/1/2019 12:35,121,121.524306,7,0,0
5/1/2019 12:55,121,121.538194,7,3.45,0
5/1/2019 13:15,121,121.552083,8,0,0
5/1/2019 13:35,121,121.565972,8,4.6,0
5/1/2019 13:55,121,121.579861,7,0,0
5/1/2019 14:15,121,121.59375,8,3.45,0
5/1/2019 14:35,121,121.607639,8,4.6,0
5/1/2019 14:55,121,121.621528,8,6.9,0
5/1/2019 15:15,121,121.635417,8,0,0
5/1/2019 15:35,121,121.649306,9,4.6,0
5/1/2019 15:55,121,121.663194,9,6.9,0
5/1/2019 16:15,121,121.677083,9,5.75,0
5/1/2019 16:35,121,121.690972,10,6.9,0
5/1/2019 16:55,121,121.704861,10,8.05,0
5/1/2019 17:15,121,121.71875,11,4.6,0
5/1/2019 17:35,121,121.732639,11,5.75,0
5/1/2019 18:15,121,121.760417,11,5.75,0
5/1/2019 18:35,121,121.774306,12,3.45,0
5/1/2019 18:55,121,121.788194,11,4.6,0
5/1/2019 19:15,121,121.802083,12,0,0
5/1/2019 19:35,121,121.815972,12,4.6,0
5/1/2019 19:55,121,121.829861,12,4.6,0
5/1/2019 20:15,121,121.84375,12,8.05,0
5/1/2019 20:35,121,121.857639,12,3.45,0
5/1/2019 20:55,121,121.871528,12,9.2,0
5/1/2019 21:15,121,121.885417,12,6.9,0
5/1/2019 21:35,121,121.899306,12,6.9,0
5/1/2019 21:55,121,121.913194,12,6.9,0
5/1/2019 22:15,121,121.927083,12,4.6,0
5/1/2019 22:35,121,121.940972,12,5.75,0
5/1/2019 22:55,121,121.954861,12,6.9,0
5/1/2019 23:15,121,121.96875,12,5.75,0
5/1/2019 23:35,121,121.982639,11,6.9,0
5/1/2019 23:55,121,121.996528,11,6.9,0
5/2/2019 0:15,122,122.010417,11,6.9,0
5/2/2019 0:35,122,122.024306,11,6.9,0
5/2/2019 0:55,122,122.038194,11,6.9,0
5/2/2019 1:15,122,122.052083,11,8.05,0
5/2/2019 1:35,122,122.065972,10,6.9,0
5/2/2019 1:55,122,122.079861,10,6.9,0
5/2/2019 2:15,122,122.09375,10,5.75,0
5/2/2019 2:35,122,122.107639,10,9.2,0
5/2/2019 2:55,122,122.121528,9,14.95,0
5/2/2019 3:15,122,122.135417,9,11.5,0
5/2/2019 3:35,122,122.149306,9,10.35,0
5/2/2019 3:55,122,122.163194,9,9.2,0
5/2/2019 4:15,122,122.177083,9,10.35,0
5/2/2019 4:35,122,122.190972,9,9.2,0
5/2/2019 4:55,122,122.204861,9,8.05,0
5/2/2019 5:15,122,122.21875,9,10.35,0
5/2/2019 5:35,122,122.232639,8,8.05,0
5/2/2019 5:55,122,122.246528,8,8.05,0
5/2/2019 6:15,122,122.260417,8,9.2,0
5/2/2019 6:35,122,122.274306,8,12.65,0
5/2/2019 6:55,122,122.288194,8,13.8,0
5/2/2019 7:15,122,122.302083,8,14.95,0
5/2/2019 7:35,122,122.315972,8,12.65,0
5/2/2019 7:55,122,122.329861,8,10.35,0
5/2/2019 8:15,122,122.34375,8,6.9,0
5/2/2019 8:35,122,122.357639,8,8.05,0
5/2/2019 8:55,122,122.371528,7,8.05,0
5/2/2019 9:15,122,122.385417,8,10.35,0
5/2/2019 9:35,122,122.399306,8,9.2,0
5/2/2019 9:55,122,122.413194,8,10.35,0
5/2/2019 10:15,122,122.427083,8,10.35,0
5/2/2019 10:35,122,122.440972,7,6.9,0
5/2/2019 10:55,122,122.454861,7,9.2,0
5/2/2019 11:15,122,122.46875,7,10.35,0
5/2/2019 11:35,122,122.482639,7,9.2,0
5/2/2019 11:55,122,122.496528,7,8.05,0
5/2/2019 12:15,122,122.510417,8,6.9,0
5/2/2019 12:35,122,122.524306,8,5.75,0
5/2/2019 12:55,122,122.538194,8,6.9,0
5/2/2019 13:15,122,122.552083,8,10.35,0
5/2/2019 13:35,122,122.565972,8,9.2,0
5/2/2019 13:55,122,122.579861,9,13.8,0
5/2/2019 14:15,122,122.59375,9,16.1,0
5/2/2019 14:35,122,122.607639,9,13.8,0
